median,log_freq
2.922971343139419e+45,13.306
2.920147213502535e+45,13.308
2.917413707314625e+45,13.31
2.914635437988295e+45,13.312
2.911342933347532e+45,13.314
2.9077111196157915e+45,13.316
2.904435266405464e+45,13.318
2.9019936664677623e+45,13.32
2.899625815429905e+45,13.322
2.897208423743047e+45,13.324
2.894865329886822e+45,13.326
2.891092108433943e+45,13.328
2.8881884452221666e+45,13.33
2.8850357733945264e+45,13.332
2.880265422805581e+45,13.334
2.877924400361745e+45,13.336
2.875266289457439e+45,13.338
2.874144861456282e+45,13.34
2.8740957107207264e+45,13.342
2.8740184750823315e+45,13.344
2.8728563916237043e+45,13.346
2.869772558038026e+45,13.348
2.865440353864993e+45,13.35
2.8598737791285704e+45,13.352
2.855481933622563e+45,13.354
2.8515553337995342e+45,13.356
2.8492542445205127e+45,13.358
2.8478764475849236e+45,13.36
2.8494064376693735e+45,13.362
2.8531386265299063e+45,13.364
2.8540919722687962e+45,13.366
2.856045194864266e+45,13.368
2.859779765640717e+45,13.37
2.8643720403000564e+45,13.372
2.8653843373072326e+45,13.374
2.862382859046783e+45,13.376
2.8572025874969694e+45,13.378
2.849147823173232e+45,13.38
2.8400661767506242e+45,13.382
2.8314579842616853e+45,13.384
2.8250887223233164e+45,13.386
2.8207002493285714e+45,13.388
2.8177442798903094e+45,13.39
2.8166604677163717e+45,13.392
2.8158557624360287e+45,13.394
2.815042386630576e+45,13.396
2.813776417955452e+45,13.398
2.811964094974333e+45,13.4
2.8068465997257334e+45,13.402
2.801885842204893e+45,13.404
2.8004320822845337e+45,13.406
2.799021199135458e+45,13.408
2.7986357139995288e+45,13.41
2.800864639482717e+45,13.412
2.8060194067373235e+45,13.414
2.8155359709642282e+45,13.416
2.8302431847108735e+45,13.418
2.8398721279318522e+45,13.42
2.8524564855100434e+45,13.422
2.8603948731009106e+45,13.424
2.8589724710760636e+45,13.426
2.8306537713552906e+45,13.428
2.793254503014553e+45,13.43
2.7659406559690836e+45,13.432
2.7463100612320978e+45,13.434
2.728726318538103e+45,13.436
2.7133362979141952e+45,13.438
2.7012394861010062e+45,13.44
2.6930581520572525e+45,13.442
2.684331946276712e+45,13.444
2.676537529623322e+45,13.446
2.6741572457065738e+45,13.448
2.6711556496692868e+45,13.45
2.6671259111343057e+45,13.452
2.65918427956555e+45,13.454
2.650546889760448e+45,13.456
2.6445435916285922e+45,13.458
2.63632083302143e+45,13.46
2.631629271445087e+45,13.462
2.6254622788457876e+45,13.464
2.6235262425176096e+45,13.466
2.619235600990688e+45,13.468
2.6125025099851914e+45,13.47
2.6083074041829995e+45,13.472
2.601137609003714e+45,13.474
2.5976763611068026e+45,13.476
2.5926151487467283e+45,13.478
2.5902309092737742e+45,13.48
2.5847696383047882e+45,13.482
2.5712795573579234e+45,13.484
2.5648739331685607e+45,13.486
2.557480160539469e+45,13.488
2.552753658062384e+45,13.49
2.5581699399940415e+45,13.492
2.5695318666068e+45,13.494
2.579133607807919e+45,13.496
2.587571540025528e+45,13.498
2.596214854974685e+45,13.5
2.6039052464958518e+45,13.502
2.616235331605414e+45,13.504
2.6227662773179604e+45,13.506
2.6272601422891086e+45,13.508
2.6352718814486976e+45,13.51
2.6437378214279246e+45,13.512
2.6511580432546835e+45,13.514
2.660835403209798e+45,13.516
2.6750143236032422e+45,13.518
2.6894146615174973e+45,13.52
2.7021511750626734e+45,13.522
2.714822192333636e+45,13.524
2.7317397231295355e+45,13.526
2.750700818825313e+45,13.528
2.7689086512136224e+45,13.53
2.783408947113787e+45,13.532
2.800869851924506e+45,13.534
2.8211610404223982e+45,13.536
2.8419604772351226e+45,13.538
2.863938515120193e+45,13.54
2.882848325915248e+45,13.542
2.8835652580860995e+45,13.544
2.879214488069915e+45,13.546
2.8804641465322045e+45,13.548
2.8797490472727685e+45,13.55
2.881286866658031e+45,13.552
2.8846392949669215e+45,13.554
2.893890038439878e+45,13.556
2.90545602310762e+45,13.558
2.919991571835831e+45,13.56
2.932110920305302e+45,13.562
2.94826677123378e+45,13.564
2.9659751521498045e+45,13.566
2.984052565361849e+45,13.568
3.0058272856637086e+45,13.57
3.030393322861485e+45,13.572
3.059223710493102e+45,13.574
3.0822546792378034e+45,13.576
3.109134220004762e+45,13.578
3.137434110807515e+45,13.58
3.16130938402014e+45,13.582
3.1771821524141246e+45,13.584
3.185521772055099e+45,13.586
3.1981191008411634e+45,13.588
3.208756301744242e+45,13.59
3.220425336192279e+45,13.592
3.23463948776557e+45,13.594
3.234577983293614e+45,13.596
3.223023036055792e+45,13.598
3.2001015189298426e+45,13.6
3.164064349475503e+45,13.602
3.1394623312929214e+45,13.604
3.116656335048399e+45,13.606
3.1018321295957574e+45,13.608
3.084563107634083e+45,13.61
3.0679546200671236e+45,13.612
3.054898943198161e+45,13.614
3.043161538915332e+45,13.616
3.030992299580139e+45,13.618
3.018135220302777e+45,13.62
3.0062355114937664e+45,13.622
2.997418713473855e+45,13.624
2.9849087281593565e+45,13.626
2.973233148913193e+45,13.628
2.9648649689867517e+45,13.63
2.95749383079559e+45,13.632
2.9490925711315035e+45,13.634
2.939045857741837e+45,13.636
2.933537807652432e+45,13.638
2.929550976940534e+45,13.64
2.925711946270458e+45,13.642
2.922162222391518e+45,13.644
2.9177000394833204e+45,13.646
2.913262951030221e+45,13.648
2.90740011328935e+45,13.65
2.9023925693749407e+45,13.652
2.898490226300134e+45,13.654
2.8939591965780486e+45,13.656
2.887303123609637e+45,13.658
2.8828129517697107e+45,13.66
2.8786135232648986e+45,13.662
2.8768369265410657e+45,13.664
2.8763565768622356e+45,13.666
2.877534358914898e+45,13.668
2.8802843298778245e+45,13.67
2.887064790623392e+45,13.672
2.9034419278183016e+45,13.674
2.931295596743407e+45,13.676
2.956151238640499e+45,13.678
2.987296892389592e+45,13.68
3.0079315254214045e+45,13.682
3.0003147540314354e+45,13.684
2.968028925338926e+45,13.686
2.922865637528006e+45,13.688
2.886541090122977e+45,13.69
2.8492193378398685e+45,13.692
2.8215650899356704e+45,13.694
2.7966368575745597e+45,13.696
2.780920330509006e+45,13.698
2.7639142398934402e+45,13.7
2.7549443823825865e+45,13.702
2.7416792661157318e+45,13.704
2.7332883427638197e+45,13.706
2.725438761755733e+45,13.708
2.7202887708996253e+45,13.71
2.713409163483284e+45,13.712
2.7067675245664832e+45,13.714
2.7006706578700594e+45,13.716
2.6982741699961637e+45,13.718
2.6936699416174815e+45,13.72
2.6893243412743794e+45,13.722
2.682918590977865e+45,13.724
2.6703354654087026e+45,13.726
2.6618779519176826e+45,13.728
2.657423840446632e+45,13.73
2.6518678474384092e+45,13.732
2.6432229948656487e+45,13.734
2.6361654803328532e+45,13.736
2.631641258216261e+45,13.738
2.6266840135450093e+45,13.74
2.622859884629128e+45,13.742
2.618196869960395e+45,13.744
2.614958407427686e+45,13.746
2.6102812172967667e+45,13.748
2.6076117233871075e+45,13.75
2.605215382845417e+45,13.752
2.602542794213401e+45,13.754
2.5994652275688684e+45,13.756
2.595802241267273e+45,13.758
2.5916555981594715e+45,13.76
2.5855522112030158e+45,13.762
2.5813715155632144e+45,13.764
2.5775599141832534e+45,13.766
2.5737142027692572e+45,13.768
2.5700610828653962e+45,13.77
2.5658082036312626e+45,13.772
2.5623989597679274e+45,13.774
2.5591173884457398e+45,13.776
2.5563342649394106e+45,13.778
2.5539633001324457e+45,13.78
2.5502749371974127e+45,13.782
2.545991335824013e+45,13.784
2.5429338064856254e+45,13.786
2.5390260023565676e+45,13.788
2.5350612054123484e+45,13.79
2.5311031544515973e+45,13.792
2.5283255507552098e+45,13.794
2.5259651486648418e+45,13.796
2.5157483748720203e+45,13.798
2.503176636558571e+45,13.8
2.4916023010693212e+45,13.802
2.4821008181349492e+45,13.804
2.4723400711660396e+45,13.806
2.4612749404157485e+45,13.808
2.4527306997409848e+45,13.81
2.442420645825263e+45,13.812
2.432483875732968e+45,13.814
2.4236335537267072e+45,13.816
2.4133436102761904e+45,13.818
2.4031592764183645e+45,13.82
2.3945784461670196e+45,13.822
2.3874571354871215e+45,13.824
2.3803988448111702e+45,13.826
2.3718699391874237e+45,13.828
2.360304904628955e+45,13.83
2.346910131453639e+45,13.832
2.3351911118090495e+45,13.834
2.326898459445825e+45,13.836
2.320914835289971e+45,13.838
2.3214545558408936e+45,13.84
2.314653640080163e+45,13.842
2.3065931547876545e+45,13.844
2.2966321084742084e+45,13.846
2.288113359412564e+45,13.848
2.2800145565022212e+45,13.85
2.2715046412873023e+45,13.852
2.2629352924115013e+45,13.854
2.2544035193916296e+45,13.856
2.2460907136971092e+45,13.858
2.237905553764269e+45,13.86
2.2285427533584973e+45,13.862
2.2187901562082927e+45,13.864
2.206759160254413e+45,13.866
2.1940088464560982e+45,13.868
2.184701606849537e+45,13.87
2.1756581399762096e+45,13.872
2.1671308136517274e+45,13.874
2.159773943946686e+45,13.876
2.15092159390715e+45,13.878
2.140981535162192e+45,13.88
2.1320236547347743e+45,13.882
2.1230961938207943e+45,13.884
2.1142819320613616e+45,13.886
2.1064859878571042e+45,13.888
2.099569440649542e+45,13.89
2.0928554537250274e+45,13.892
2.08472768828078e+45,13.894
2.0757461985516427e+45,13.896
2.0668032126263376e+45,13.898
2.0579073543531948e+45,13.9
2.049058424166694e+45,13.902
2.044606859683621e+45,13.904
2.042378468882226e+45,13.906
2.0374000630187245e+45,13.908
2.0304148558008523e+45,13.91
2.0223650772237708e+45,13.912
2.0160379365932728e+45,13.914
2.010960780125332e+45,13.916
2.00600951466244e+45,13.918
1.9981779064958557e+45,13.92
1.9890894762067848e+45,13.922
1.9800609001066385e+45,13.924
1.9709726598863976e+45,13.926
1.967934078820332e+45,13.928
1.9602241974662635e+45,13.93
1.9544218917511218e+45,13.932
1.949598319232803e+45,13.934
1.94252084397904e+45,13.936
1.93532479766049e+45,13.938
1.9281734088889592e+45,13.94
1.9188672104122722e+45,13.942
1.9076752463280555e+45,13.944
1.9004564534647552e+45,13.946
1.8958398409862902e+45,13.948
1.8968985366689157e+45,13.95
1.9045113139152542e+45,13.952
1.9341787925606057e+45,13.954
1.9734129684850233e+45,13.956
1.990761842650495e+45,13.958
1.9712965780903164e+45,13.96
1.9165630215681134e+45,13.962
1.8859031012050304e+45,13.964
1.8636381460890218e+45,13.966
1.8499217481836192e+45,13.968
1.8401017177703163e+45,13.97
1.8334010168105082e+45,13.972
1.827895714998001e+45,13.974
1.822769871105013e+45,13.976
1.8179872971529345e+45,13.978
1.8134543864357858e+45,13.98
1.8089273399842548e+45,13.982
1.804627303749609e+45,13.984
1.8004114069145895e+45,13.986
1.7950241900328936e+45,13.988
1.7896609413973127e+45,13.99
1.7838668188177907e+45,13.992
1.7776405166103424e+45,13.994
1.7714644086330802e+45,13.996
1.765338565026677e+45,13.998
1.7605821109167456e+45,14.0
1.7565920985316533e+45,14.002
1.7562964769826827e+45,14.004
1.7579299189812946e+45,14.006
1.7594491609639395e+45,14.008
1.7562900256272824e+45,14.01
1.7513873386285428e+45,14.012
1.7477631032505207e+45,14.014
1.7434205870662452e+45,14.016
1.738972859686977e+45,14.018
1.734330106778863e+45,14.02
1.7297469026189414e+45,14.022
1.725930472200357e+45,14.024
1.7281113898620682e+45,14.026
1.7276058347786188e+45,14.028
1.7241518526775707e+45,14.03
1.7203923013155088e+45,14.032
1.7174246472853426e+45,14.034
1.7139787928834824e+45,14.036
1.7100668431125907e+45,14.038
1.7064422437549103e+45,14.04
1.7024454874475792e+45,14.042
1.6973995370083094e+45,14.044
1.6922465317980466e+45,14.046
1.6884623204506064e+45,14.048
1.684976956177273e+45,14.05
1.6810417165628153e+45,14.052
1.6767306976941673e+45,14.054
1.672381013838829e+45,14.056
1.6678754895532947e+45,14.058
1.6633904065733982e+45,14.06
1.6588096630283402e+45,14.062
1.653468434877527e+45,14.064
1.6442521923737923e+45,14.066
1.6312534875879037e+45,14.068
1.6264797364485917e+45,14.07
1.6216854804913306e+45,14.072
1.6168582561354802e+45,14.074
1.6107863099819428e+45,14.076
1.6076304764991142e+45,14.078
1.6038909655512906e+45,14.08
1.6062059629568016e+45,14.082
1.610730077154993e+45,14.084
1.6094302231658852e+45,14.086
1.6066076492669088e+45,14.088
1.6032337826942865e+45,14.09
1.60973439494755e+45,14.092
1.6090424463746858e+45,14.094
1.6056076083750028e+45,14.096
1.6082097930557696e+45,14.098
1.6054525615843655e+45,14.1
1.6047423577444898e+45,14.102
1.6055768351087554e+45,14.104
1.6053912630937885e+45,14.106
1.6043158290531295e+45,14.108
1.6025115989032994e+45,14.11
1.6026800431961377e+45,14.112
1.6031509929539035e+45,14.114
1.6012301686181003e+45,14.116
1.6011759432334937e+45,14.118
1.6059496659756075e+45,14.12
1.6044266518705522e+45,14.122
1.6033132014214557e+45,14.124
1.6019636566463334e+45,14.126
1.5990562052606577e+45,14.128
1.5960415724216663e+45,14.13
1.5936276675856496e+45,14.132
1.5921251071706806e+45,14.134
1.5878020193538537e+45,14.136
1.5806955622627387e+45,14.138
1.5731870762881228e+45,14.14
1.5659550616184145e+45,14.142
1.5599621823807753e+45,14.144
1.554026831210808e+45,14.146
1.5455658363619892e+45,14.148
1.537908159131509e+45,14.15
1.5302745116359617e+45,14.152
1.522855560672409e+45,14.154
1.5158502087659702e+45,14.156
1.5091825421155658e+45,14.158
1.504292293639389e+45,14.16
1.4976269299491483e+45,14.162
1.4914928011100382e+45,14.164
1.4859709377406694e+45,14.166
1.478631362502619e+45,14.168
1.4712925733709436e+45,14.17
1.464063595916469e+45,14.172
1.4610359341569596e+45,14.174
1.456563904855052e+45,14.176
1.4495271876748552e+45,14.178
1.4437759239007987e+45,14.18
1.438355760146486e+45,14.182
1.433428422891201e+45,14.184
1.428134286795513e+45,14.186
1.4215907852788164e+45,14.188
1.4169482788184424e+45,14.19
1.4139680142494666e+45,14.192
1.4112584252653061e+45,14.194
1.4135787780176768e+45,14.196
1.4085037006920166e+45,14.198
1.4026607103264265e+45,14.2
1.4003031375895966e+45,14.202
1.3948854661025252e+45,14.204
1.389299785030037e+45,14.206
1.3865934716924405e+45,14.208
1.383669313358954e+45,14.21
1.3832321798562094e+45,14.212
1.3883466092049509e+45,14.214
1.3864650580298444e+45,14.216
1.3854970171090188e+45,14.218
1.384713896232267e+45,14.22
1.3828397540767207e+45,14.222
1.3816366149961355e+45,14.224
1.3807184559982508e+45,14.226
1.379882372038391e+45,14.228
1.3784512408163667e+45,14.23
1.3768673748410419e+45,14.232
1.3757171690209989e+45,14.234
1.3717875377435627e+45,14.236
1.3685739637757445e+45,14.238
1.3674601887588339e+45,14.24
1.3636569898225486e+45,14.242
1.3596736640684658e+45,14.244
1.3553565954252294e+45,14.246
1.352443239957198e+45,14.248
1.3490536590818567e+45,14.25
1.3442185244142053e+45,14.252
1.3386895336373371e+45,14.254
1.3327091423201129e+45,14.256
1.3277011262110777e+45,14.258
1.3240656594223567e+45,14.26
1.3195550616107037e+45,14.262
1.3152146306856664e+45,14.264
1.3144225334365288e+45,14.266
1.3156060141752864e+45,14.268
1.3130760554512952e+45,14.27
1.3116356179461011e+45,14.272
1.3087103621927481e+45,14.274
1.298831896040294e+45,14.276
1.2882163897309434e+45,14.278
1.2807736709985522e+45,14.28
1.2757571274989309e+45,14.282
1.2800999675555528e+45,14.284
1.2750628079048014e+45,14.286
1.2708868818402555e+45,14.288
1.2630666239743723e+45,14.29
1.2559536879971164e+45,14.292
1.249843971180245e+45,14.294
1.243715972486166e+45,14.296
1.2387488704200155e+45,14.298
1.234421728693154e+45,14.3
1.2306626113029762e+45,14.302
1.228184324001689e+45,14.304
1.2228230863147948e+45,14.306
1.21518059910387e+45,14.308
1.2107830893706789e+45,14.31
1.210965978131106e+45,14.312
1.2069790418026094e+45,14.314
1.1997273596588616e+45,14.316
1.1935728996808288e+45,14.318
1.1908425591901494e+45,14.32
1.190424365753106e+45,14.322
1.1872855335903867e+45,14.324
1.1823223080348272e+45,14.326
1.1837817693303497e+45,14.328
1.1883286087276405e+45,14.33
1.1978898661255253e+45,14.332
1.1984672323847908e+45,14.334
1.1986162293693266e+45,14.336
1.1962338286777369e+45,14.338
1.1937645910915471e+45,14.34
1.1927987270343558e+45,14.342
1.194521521329421e+45,14.344
1.1957102386079786e+45,14.346
1.1904650104241484e+45,14.348
1.186605580705483e+45,14.35
1.1868368442547577e+45,14.352
1.1890321197818773e+45,14.354
1.1917728301514503e+45,14.356
1.1932805823482448e+45,14.358
1.1943542623496535e+45,14.36
1.1945654639850305e+45,14.362
1.1945630600193227e+45,14.364
1.1951622624195235e+45,14.366
1.1958957473439131e+45,14.368
1.1964120596571946e+45,14.37
1.1972502899366266e+45,14.372
1.198256428208245e+45,14.374
1.1977789632288294e+45,14.376
1.1947171173452799e+45,14.378
1.194362984368105e+45,14.38
1.1968690929229806e+45,14.382
1.1991696837298199e+45,14.384
1.1984325911684386e+45,14.386
1.1967710911887346e+45,14.388
1.1951901261799468e+45,14.39
1.1948418024116433e+45,14.392
1.1952812889247984e+45,14.394
1.195546189930392e+45,14.396
1.1953536124160959e+45,14.398
1.1960102260014565e+45,14.4
1.1976027783787005e+45,14.402
1.2001540105195298e+45,14.404
1.2024175593759904e+45,14.406
1.2027232382745574e+45,14.408
1.2034829397308719e+45,14.41
1.2047926967741467e+45,14.412
1.2058934439061593e+45,14.414
1.2065177928392127e+45,14.416
1.2036847859375449e+45,14.418
1.2055224841273408e+45,14.42
1.2076417255184267e+45,14.422
1.2066503415484683e+45,14.424
1.2039567402789717e+45,14.426
1.2071243761446676e+45,14.428
1.2103839454614792e+45,14.43
1.2137727878264567e+45,14.432
1.2170448430369328e+45,14.434
1.2204042237444371e+45,14.436
1.2259544493295733e+45,14.438
1.2351049877642979e+45,14.44
1.2412995792979773e+45,14.442
1.2453771446884793e+45,14.444
1.2505724579477008e+45,14.446
1.2573441120794414e+45,14.448
1.2638416254591496e+45,14.45
1.2693368061544377e+45,14.452
1.2747147952203977e+45,14.454
1.2800692750197569e+45,14.456
1.2853770387324693e+45,14.458
1.2906884478450751e+45,14.46
1.2953431254737644e+45,14.462
1.2955310639816128e+45,14.464
1.295331185614059e+45,14.466
1.2978249403393148e+45,14.468
1.2991265998235157e+45,14.47
1.3006865229174899e+45,14.472
1.3031698320676284e+45,14.474
1.3083729894183933e+45,14.476
1.3173169212065338e+45,14.478
1.3216500057503392e+45,14.48
1.3273017117003791e+45,14.482
1.3329426403064146e+45,14.484
1.3331913510168351e+45,14.486
1.3389509321041385e+45,14.488
1.3437048918447297e+45,14.49
1.3469633361986532e+45,14.492
1.34848521213571e+45,14.494
1.3257791642192666e+45,14.496
1.3269205342155684e+45,14.498
1.3425524001306454e+45,14.5
1.3432560689829937e+45,14.502
1.3421607306099459e+45,14.504
1.340417163165955e+45,14.506
1.3440642281856957e+45,14.508
1.3428363341787773e+45,14.51
1.3525317919507819e+45,14.512
1.369358706905954e+45,14.514
1.3770652342635386e+45,14.516
1.3831758164169467e+45,14.518
1.3736301591514727e+45,14.52
1.353971121388647e+45,14.522
1.3762195296576625e+45,14.524
1.3856633151976118e+45,14.526
1.3851815270878759e+45,14.528
1.3895881826114261e+45,14.53
1.3912200654771762e+45,14.532
1.389579380709577e+45,14.534
1.3960924110733148e+45,14.536
1.3961387688672487e+45,14.538
1.3915634665991916e+45,14.54
1.3896624929657988e+45,14.542
1.3876981500239045e+45,14.544
1.3896013302594666e+45,14.546
1.3923392768556124e+45,14.548
1.3968359494978885e+45,14.55
1.4076421889178927e+45,14.552
1.4097611640469946e+45,14.554
1.4141434539953597e+45,14.556
1.4217182880074067e+45,14.558
1.4271038618735922e+45,14.56
1.4332052908944096e+45,14.562
1.4436510839337983e+45,14.564
1.4419513660153788e+45,14.566
1.4376770737187063e+45,14.568
1.4380040896058918e+45,14.57
1.440878588710899e+45,14.572
1.442719215427375e+45,14.574
1.4417374952402274e+45,14.576
1.4441285278284497e+45,14.578
1.449236550080379e+45,14.58
1.454802550807057e+45,14.582
1.459947258603799e+45,14.584
1.4630720248333758e+45,14.586
1.4662443538551732e+45,14.588
1.4720744405944983e+45,14.59
1.4777756798369823e+45,14.592
1.4861047006301818e+45,14.594
1.496319646929219e+45,14.596
1.511931511708242e+45,14.598
1.514609723118059e+45,14.6
1.513200573985617e+45,14.602
1.5136248121089456e+45,14.604
1.5194648672252212e+45,14.606
1.5237892206625553e+45,14.608
1.5265588244989647e+45,14.61
1.5303290555943107e+45,14.612
1.5325918910954224e+45,14.614
1.5261215101568446e+45,14.616
1.5239903229909076e+45,14.618
1.527086449298509e+45,14.62
1.5286604105401047e+45,14.622
1.5335472044711405e+45,14.624
1.5405890888265573e+45,14.626
1.5543857673868353e+45,14.628
1.5671090189594976e+45,14.63
1.5707641799289642e+45,14.632
1.574591869361144e+45,14.634
1.5794530014128235e+45,14.636
1.58408940280467e+45,14.638
1.587191840999909e+45,14.64
1.5901426777168688e+45,14.642
1.5920165194542386e+45,14.644
1.5977823674401718e+45,14.646
1.6039439876290795e+45,14.648
1.606771547897281e+45,14.65
1.6058420671826765e+45,14.652
1.610253853252467e+45,14.654
1.6175549405124035e+45,14.656
1.6167211413854316e+45,14.658
1.6211169125485903e+45,14.66
1.6274908780053773e+45,14.662
1.6346800154590478e+45,14.664
1.6412939964182737e+45,14.666
1.6476967937769556e+45,14.668
1.6537346675366532e+45,14.67
1.657977859925422e+45,14.672
1.6607439313669147e+45,14.674
1.661044059430653e+45,14.676
1.6596774905760492e+45,14.678
1.6653398938735755e+45,14.68
1.6723593845399967e+45,14.682
1.6806037830199628e+45,14.684
1.688009586034446e+45,14.686
1.6939496902018745e+45,14.688
1.70175619556633e+45,14.69
1.7109664642628794e+45,14.692
1.7182126540593094e+45,14.694
1.7228341408613282e+45,14.696
1.7284938039649737e+45,14.698
1.7354384656251968e+45,14.7
1.7424123992361353e+45,14.702
1.7476965586200066e+45,14.704
1.753079309518737e+45,14.706
1.760668590642133e+45,14.708
1.7701710895470172e+45,14.71
1.7784186927987792e+45,14.712
1.7842337813145865e+45,14.714
1.7892775907377442e+45,14.716
1.79229122808573e+45,14.718
1.791719583889102e+45,14.72
1.7963324267071783e+45,14.722
1.802692306138215e+45,14.724
1.8074997839820202e+45,14.726
1.8128151199961972e+45,14.728
1.8190246791127427e+45,14.73
1.8258399818967538e+45,14.732
1.8326815531113273e+45,14.734
1.8360317096563758e+45,14.736
1.8391997796355704e+45,14.738
1.845222051674562e+45,14.74
1.853316553001993e+45,14.742
1.8592897660316587e+45,14.744
1.8660598894865087e+45,14.746
1.8728554435764935e+45,14.748
1.8777592091632194e+45,14.75
1.882084250423561e+45,14.752
1.886926048429366e+45,14.754
1.8923923767826857e+45,14.756
1.8978716604106198e+45,14.758
1.9018648605775208e+45,14.76
1.8965341357944403e+45,14.762
1.9050864633548558e+45,14.764
1.916229451213928e+45,14.766
1.9299282777035317e+45,14.768
1.9355845891981676e+45,14.77
1.9427058019634464e+45,14.772
1.950439330651314e+45,14.774
1.9575173458278634e+45,14.776
1.964621817725358e+45,14.778
1.9716542397274664e+45,14.78
1.9786566748002682e+45,14.782
1.9855664092512506e+45,14.784
1.952398077457076e+45,14.786
1.9409375287932058e+45,14.788
1.938161562300519e+45,14.79
1.964258671152414e+45,14.792
2.0029570444830947e+45,14.794
2.027458057917108e+45,14.796
2.0367356810428245e+45,14.798
2.0452760032234553e+45,14.8
2.0499644378729513e+45,14.802
2.0537076662135334e+45,14.804
2.060929825637054e+45,14.806
2.069852273543648e+45,14.808
2.0714346918481928e+45,14.81
2.0760037341160948e+45,14.812
2.0852403486391866e+45,14.814
2.093964463104362e+45,14.816
2.100494145308574e+45,14.818
2.1051862110788276e+45,14.82
2.1101194126734303e+45,14.822
2.1160815388365025e+45,14.824
2.1184666220216042e+45,14.826
2.128155500072157e+45,14.828
2.1361007047651322e+45,14.83
2.142329108575169e+45,14.832
2.147108422908873e+45,14.834
2.151345090640165e+45,14.836
2.1539659607760814e+45,14.838
2.1546943429013583e+45,14.84
2.1701148517969768e+45,14.842
2.182552678451302e+45,14.844
2.1936898918561836e+45,14.846
2.203615927151019e+45,14.848
2.213548659387594e+45,14.85
2.2235272242937197e+45,14.852
2.232689201114202e+45,14.854
2.2415700759356386e+45,14.856
2.2504864584876892e+45,14.858
2.2587237116495885e+45,14.86
2.2689722278962213e+45,14.862
2.278614027636152e+45,14.864
2.283047775843642e+45,14.866
2.2965922856647935e+45,14.868
2.312488412167861e+45,14.87
2.3179614406935896e+45,14.872
2.3072113121729186e+45,14.874
2.2924262061351266e+45,14.876
2.2929745824308742e+45,14.878
2.3083941478294467e+45,14.88
2.3480832368887363e+45,14.882
2.3839320561666057e+45,14.884
2.4026386536600917e+45,14.886
2.4111210173335863e+45,14.888
2.419631440837264e+45,14.89
2.4126467181885045e+45,14.892
2.4119375644362796e+45,14.894
2.4083381950058833e+45,14.896
2.412810767899226e+45,14.898
2.4148983425322782e+45,14.9
2.407762092278738e+45,14.902
2.4114617203397974e+45,14.904
2.4125927547140095e+45,14.906
2.4237927346865053e+45,14.908
2.4328059662538964e+45,14.91
2.4388067525942516e+45,14.912
2.4441651559777822e+45,14.914
2.4528459424167903e+45,14.916
2.456358897818185e+45,14.918
2.4665821280800606e+45,14.92
2.4769147935734835e+45,14.922
2.489290297322012e+45,14.924
2.5023980165793417e+45,14.926
2.5155832046338364e+45,14.928
2.5278388034357502e+45,14.93
2.5387084087699614e+45,14.932
2.5495010403045258e+45,14.934
2.558921196891401e+45,14.936
2.5595910626867916e+45,14.938
2.5676264913754735e+45,14.94
2.5814365861653444e+45,14.942
2.593943395278064e+45,14.944
2.6051170695147748e+45,14.946
2.617673983576179e+45,14.948
2.6308958389453664e+45,14.95
2.6441847109213486e+45,14.952
2.656916445770133e+45,14.954
2.6699629053180594e+45,14.956
2.6860137775214643e+45,14.958
2.7021568663996176e+45,14.96
2.7130835231477956e+45,14.962
2.7223244872371076e+45,14.964
2.7313192191674684e+45,14.966
2.7403399183683672e+45,14.968
2.7492436888308785e+45,14.97
2.7598494596781025e+45,14.972
2.7708760875784612e+45,14.974
2.7819466373376137e+45,14.976
2.7931873606664303e+45,14.978
2.804614175634483e+45,14.98
2.8161362855387245e+45,14.982
2.8277059405011687e+45,14.984
2.8393233346683064e+45,14.986
2.8507152334454206e+45,14.988
2.861944574572703e+45,14.99
2.867051020871887e+45,14.992
2.8608651470742197e+45,14.994
2.8707308011761365e+45,14.996
2.8808473051818156e+45,14.998
2.890997050875321e+45,15.0
2.901180129548079e+45,15.002
2.90879897266607e+45,15.004
2.914323756290521e+45,15.006
2.91983963541267e+45,15.008
2.9216489343558496e+45,15.01
2.923413721975961e+45,15.012
2.92507977346412e+45,15.014
2.926653175726414e+45,15.016
2.929101172354948e+45,15.018
2.9344846582863144e+45,15.02
2.939775861078281e+45,15.022
2.9328193561752795e+45,15.024
2.9359246985607165e+45,15.026
2.945765018400243e+45,15.028
2.9507210594609734e+45,15.03
2.9556535563464685e+45,15.032
2.957819686970608e+45,15.034
2.9607772748485625e+45,15.036
2.965221516873908e+45,15.038
2.964913653615421e+45,15.04
2.958659259026572e+45,15.042
2.9564233713982955e+45,15.044
2.9541949185623745e+45,15.046
2.953303600247826e+45,15.048
2.95473348985056e+45,15.05
2.957550313270167e+45,15.052
2.961674253875147e+45,15.054
2.9657783747714554e+45,15.056
2.9659836211813863e+45,15.058
2.966051637853981e+45,15.06
2.9673903939152717e+45,15.062
2.9700528008007245e+45,15.064
2.972681517598837e+45,15.066
2.9688494576033004e+45,15.068
2.9647801304866364e+45,15.07
2.963701214482306e+45,15.072
2.9665540325479845e+45,15.074
2.9651297904966406e+45,15.076
2.9362759984767376e+45,15.078
2.9213791962004375e+45,15.08
2.936296107296502e+45,15.082
2.964961851863595e+45,15.084
2.9730656131714284e+45,15.086
